B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
22.17,2.25,0.125,0,160.0,10,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.08514492753623189,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,6,7,0,0,0,0,1,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.7560975609756098,0.5714285714285714,0.9174311926605505,0.7569721115537849,0.5560344827586207,0.54,536.8489000000001,75.30250000000001,26.42,7.1292307692307695,19.92,26.066250000000004,24.295,20.595555555555556,22.045,23.17,24.17,23.17,22.17,3730.3700000000003,184.17000000000002,0.1439130434782609,-137.82999999999998,0.14026758739749676,-19.92,10.5625,3.65625,4.375,2.888888888888889,2.125,3.25,4.25,3.25,2.25,523.25,164.25,0.020186335403726708,-157.75,0.04855416486836426,-22.045,0.34615384615384615,-2.125,1.265625,1.125,2.125,1.125,0.125,181.125,162.125,0.006987577639751553,-159.875,0.04315925766076823,-22.17,0.3076923076923077,-2.25,0.8888888888888888,-0.125,1,161.0,162.0,0.006211180124223602,-160.0,6.948640483383685,137.82999999999998,49.53846153846154,157.75,143.11111111111111,159.875,161.0,160.0,25921.0
28.5,1.0,1.0,2,167.0,500,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,10,7,1,1,1,0,1,0.5142857142857142,0.5102040816326531,0.5102040816326531,0.3333333333333333,0.5714285714285714,0.19730941704035873,0.28421052631578947,0.5502392344497608,0.54,870.25,59.0,31.5,14.75,27.5,59.0,31.5,14.75,27.5,88.5,32.5,9.833333333333334,26.5,4956.0,197.5,0.17559523809523808,-138.5,0.06779661016949153,-27.5,4.0,4.0,4.0,1.0,0.0,6.0,5.0,0.6666666666666666,-1.0,336.0,170.0,0.011904761904761904,-166.0,0.06779661016949153,-27.5,1.0,0.0,4.0,6.0,5.0,0.6666666666666666,-1.0,336.0,170.0,0.011904761904761904,-166.0,0.1016949152542373,-26.5,1.5,1.0,1.5,1.0,9,504.0,171.0,0.017857142857142856,-165.0,5.694915254237288,138.5,84.0,166.0,84.0,166.0,56.0,165.0,28224.0
28.0,2.0,4.165,2,181.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,8,3,1,1,1,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.75,0.41935483870967744,0.19730941704035873,0.28421052631578947,0.5502392344497608,0.54,841.0,87.0,32.0,9.666666666666666,26.0,149.785,34.165,5.614714424007745,23.835,87.0,32.0,9.666666666666666,26.0,5278.0,211.0,0.15934065934065933,-153.0,0.10344827586206896,-26.0,9.0,15.495000000000001,8.165,0.5808325266214908,-2.165,9.0,6.0,1.0,0.0,546.0,185.0,0.016483516483516484,-179.0,0.17810344827586208,-23.835,1.7216666666666667,2.165,26.677225,15.495000000000001,8.165,1.7216666666666667,2.165,940.03,187.165,0.02837912087912088,-176.835,0.10344827586206896,-26.0,1.0,0.0,0.5808325266214908,-2.165,9,546.0,185.0,0.016483516483516484,-179.0,6.275862068965517,153.0,60.666666666666664,179.0,35.237173281703775,176.835,60.666666666666664,179.0,33124.0
19.17,8.585,0.75,7,96.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0,2,3,1,1,0,0,0,0.5142857142857142,0.5102040816326531,0.5102040816326531,0.2727272727272727,0.41935483870967744,0.19730941704035873,0.28421052631578947,0.5560344827586207,0.54,406.8289000000001,193.32945000000004,29.755000000000003,2.1043296817944706,10.585,35.2975,21.92,11.525714285714287,18.42,161.36,28.17,2.52125,12.170000000000002,1956.4900000000002,117.17,0.20793814432989693,-76.83,0.47521070897372336,-10.585,91.87222500000001,16.77375,11.335,5.477142857142858,7.835000000000001,76.68,17.585,1.198125,1.5850000000000009,929.7450000000001,106.58500000000001,0.09881443298969073,-87.41499999999999,0.08676251859196826,-18.42,0.1825769431403234,-7.835000000000001,3.0625,14.0,9.75,0.21875,-6.25,169.75,98.75,0.01804123711340206,-95.25,0.39662865642042633,-12.170000000000002,0.8346374543557641,-1.5850000000000009,4.571428571428571,6.25,64,776.0,105.0,0.08247422680412371,-89.0,4.8091224590976696,76.83,10.119979134063641,87.41499999999999,55.42857142857143,95.25,12.125,89.0,9409.0
24.42,12.335,1.585,0,120.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,10,3,1,0,1,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.3333333333333333,0.41935483870967744,0.19730941704035873,0.7569721115537849,0.5502392344497608,0.54,646.1764000000001,338.9757,38.755,1.9062617172853393,12.085,65.7107,28.005000000000003,9.833655705996133,22.835,25.42,26.42,25.42,24.42,3075.82,146.42000000000002,0.2100826446280992,-95.58,0.5245869394177812,-12.085,177.82222500000003,34.470975,15.920000000000002,5.1586073500967125,10.75,13.335,14.335,13.335,12.335,1613.535,134.335,0.11020661157024794,-107.66499999999999,0.10169158143194335,-22.835,0.19385076865391823,-10.75,6.682225,2.585,3.585,2.585,1.585,312.78499999999997,123.585,0.021363636363636362,-118.415,0.03933910306845004,-24.42,0.07499062617172852,-12.335,0.3868471953578337,-1.585,1,121.0,122.0,0.008264462809917356,-120.0,4.7600314712824545,95.58,9.073865766779152,107.66499999999999,46.808510638297875,118.415,121.0,120.0,14641.0
42.83,4.625,4.58,0,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.11956521739130435,0.5905797101449275,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,10,7,1,0,0,2,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.3333333333333333,0.5714285714285714,0.19730941704035873,0.7569721115537849,0.5560344827586207,0.7222222222222222,1921.0688999999998,246.54375,49.455,7.792,38.205,244.57139999999998,49.41,7.854838709677419,38.25,43.83,44.83,43.83,42.83,43.83,44.83,43.83,42.83,0.12833675564681726,-38.205,31.640625,31.3875,11.205,1.0080645161290323,0.04499999999999993,5.625,6.625,5.625,4.625,5.625,6.625,5.625,4.625,0.1273100616016427,-38.25,0.992,-0.04499999999999993,31.136400000000002,5.58,6.58,5.58,4.58,5.58,6.58,5.58,4.58,0.022815423226100844,-42.83,0.17777777777777778,-4.625,0.17921146953405018,-4.58,1,1.0,2.0,1.0,0.0,0.022815423226100844,-42.83,0.17777777777777778,-4.625,0.17921146953405018,-4.58,1.0,0.0,1.0
28.25,5.125,4.75,2,420.0,7,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,13,7,1,1,0,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.18518518518518517,0.5714285714285714,0.19730941704035873,0.28421052631578947,0.5560344827586207,0.54,855.5625,179.15625,35.375,4.775510204081633,23.125,168.1875,35.0,5.086956521739131,23.5,87.75,32.25,9.75,26.25,12314.25,450.25,0.06947743467933491,-391.75,0.2094017094017094,-23.125,37.515625,35.21875,11.875,1.065217391304348,0.375,18.375,9.125,2.0416666666666665,3.125,2578.625,427.125,0.014548693586698337,-414.875,0.19658119658119658,-23.5,0.9387755102040817,-0.375,33.0625,17.25,8.75,1.9166666666666667,2.75,2420.75,426.75,0.013657957244655582,-415.25,0.10256410256410256,-26.25,0.4897959183673469,-3.125,0.5217391304347826,-2.75,9,1263.0,424.0,0.007125890736342043,-418.0,14.393162393162394,391.75,68.73469387755102,414.875,73.21739130434783,415.25,140.33333333333334,418.0,177241.0
25.75,0.5,0.875,0,491.0,0,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.20471014492753623,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,3,1,0,1,0,0,0.5142857142857142,0.5102040816326531,0.5102040816326531,0.5757575757575758,0.41935483870967744,0.19730941704035873,0.7569721115537849,0.5502392344497608,0.54,715.5625,40.125,28.25,17.833333333333332,25.25,50.15625,28.625,14.266666666666667,24.875,26.75,27.75,26.75,25.75,13161.0,518.75,0.05436991869918699,-465.25,0.056074766355140186,-25.25,2.25,2.8125,3.375,0.8,-0.375,1.5,2.5,1.5,0.5,738.0,493.5,0.003048780487804878,-490.5,0.07009345794392523,-24.875,1.25,0.375,3.515625,1.875,2.875,1.875,0.875,922.5,493.875,0.0038109756097560975,-490.125,0.037383177570093455,-25.75,0.6666666666666666,-0.5,0.5333333333333333,-0.875,1,492.0,493.0,0.0020325203252032522,-491.0,18.39252336448598,465.25,328.0,490.5,262.4,490.125,492.0,491.0,242064.0
43.0,0.29,1.75,8,100.0,375,0.6920289855072463,0.23369565217391305,0.23369565217391305,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,2,2,3,1,1,0,0,0,0.5714285714285714,0.711340206185567,0.711340206185567,0.2727272727272727,0.41935483870967744,0.19730941704035873,0.28421052631578947,0.5560344827586207,0.54,1936.0,56.760000000000005,45.29,34.10852713178294,42.71,121.0,46.75,16.0,41.25,396.0,53.0,4.888888888888889,35.0,4444.0,145.0,0.43564356435643564,-57.0,0.02931818181818182,-42.71,1.6641000000000001,3.5475000000000003,4.04,0.4690909090909091,-1.46,11.61,10.29,0.14333333333333334,-7.71,130.29,102.29,0.012772277227722773,-99.71,0.0625,-41.25,2.131782945736434,1.46,7.5625,24.75,11.75,0.3055555555555556,-6.25,277.75,103.75,0.027227722772277228,-98.25,0.20454545454545456,-35.0,6.976744186046512,7.71,3.272727272727273,6.25,81,909.0,110.0,0.0891089108910891,-92.0,2.2954545454545454,57.0,78.29457364341086,99.71,36.72727272727273,98.25,11.222222222222221,92.0,10201.0
65.17,14.0,0.0,11,0.0,1400,0.3079710144927536,0.7626811594202898,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,5,2,1,1,1,0,0,0.5142857142857142,0.5102040816326531,0.5102040816326531,0.9,0.8484848484848485,0.19730941704035873,0.28421052631578947,0.5502392344497608,0.54,4378.4689,992.5500000000001,81.17,4.411333333333333,51.17,66.17,67.17,66.17,65.17,794.04,78.17,5.514166666666667,54.17,66.17,67.17,66.17,65.17,0.2266888317968868,-51.17,225.0,15.0,16.0,15.0,14.0,180.0,27.0,1.25,3.0,15.0,16.0,15.0,14.0,0.01511258878645912,-65.17,0.06666666666666667,-14.0,1.0,12.0,13.0,0.08333333333333333,-11.0,1.0,2.0,1.0,0.0,0.18135106543750945,-54.17,0.8,-3.0,12.0,11.0,144,12.0,13.0,12.0,11.0,0.01511258878645912,-65.17,0.06666666666666667,-14.0,1.0,0.0,0.08333333333333333,-11.0,1.0
37.17,4.0,5.0,0,280.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.08514492753623189,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,1,0,1,0,1,2,1,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.5757575757575758,0.55,0.19730941704035873,0.7569721115537849,0.5502392344497608,0.7222222222222222,1456.9489,190.85000000000002,43.17,7.634,33.17,229.02,44.17,6.361666666666667,32.17,38.17,39.17,38.17,37.17,10725.77,319.17,0.13583629893238436,-242.82999999999998,0.13099292638197538,-33.17,25.0,30.0,11.0,0.8333333333333334,-1.0,5.0,6.0,5.0,4.0,1405.0,286.0,0.017793594306049824,-276.0,0.15719151165837045,-32.17,1.2,1.0,36.0,6.0,7.0,6.0,5.0,1686.0,287.0,0.021352313167259787,-275.0,0.026198585276395073,-37.17,0.2,-4.0,0.16666666666666666,-5.0,1,281.0,282.0,0.0035587188612099642,-280.0,7.361802462667016,242.82999999999998,56.2,276.0,46.833333333333336,275.0,281.0,280.0,78961.0
40.0,6.5,3.5,1,0.0,500,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07608695652173914,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.6578947368421053,0.55,0.19730941704035873,0.28421052631578947,0.5560344827586207,0.54,1681.0,307.5,48.5,5.466666666666667,33.5,184.5,45.5,9.11111111111111,36.5,82.0,43.0,20.5,39.0,41.0,42.0,41.0,40.0,0.18292682926829268,-33.5,56.25,33.75,12.0,1.6666666666666667,3.0,15.0,9.5,3.75,5.5,7.5,8.5,7.5,6.5,0.10975609756097561,-36.5,0.6,-3.0,20.25,9.0,6.5,2.25,2.5,4.5,5.5,4.5,3.5,0.04878048780487805,-39.0,0.26666666666666666,-5.5,0.4444444444444444,-2.5,4,2.0,3.0,2.0,1.0,0.024390243902439025,-40.0,0.13333333333333333,-6.5,0.2222222222222222,-3.5,0.5,-1.0,1.0
34.17,1.54,1.54,1,520.0,50000,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05253623188405797,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,2,7,1,1,1,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.2727272727272727,0.5714285714285714,0.19730941704035873,0.28421052631578947,0.5502392344497608,0.54,1236.9289,89.3318,37.71,13.846456692913387,32.63,89.3318,37.71,13.846456692913387,32.63,70.34,37.17,17.585,33.17,18323.57,556.17,0.06750479846449137,-485.83,0.07222064259311914,-32.63,6.4516,6.4516,5.08,1.0,0.0,5.08,4.54,1.27,0.54,1323.34,523.54,0.004875239923224568,-518.46,0.07222064259311914,-32.63,1.0,0.0,6.4516,5.08,4.54,1.27,0.54,1323.34,523.54,0.004875239923224568,-518.46,0.05686664771111743,-33.17,0.7874015748031495,-0.54,0.7874015748031495,-0.54,4,1042.0,523.0,0.003838771593090211,-519.0,14.81376172874609,485.83,205.11811023622047,518.46,205.11811023622047,518.46,260.5,519.0,271441.0
58.58,2.71,2.415,0,320.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.2210144927536232,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,1,7,0,0,1,0,1,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.5757575757575758,0.5714285714285714,0.9174311926605505,0.7569721115537849,0.5502392344497608,0.54,3549.7763999999997,221.0418,63.29,16.059299191374663,55.87,203.4657,62.995,17.446559297218155,56.165,59.58,60.58,59.58,58.58,19125.18,380.58,0.18560747663551402,-261.42,0.062269217858341726,-55.87,13.7641,12.66965,7.125,1.0863836017569546,0.29499999999999993,3.71,4.71,3.71,2.71,1190.91,324.71,0.011557632398753894,-317.29,0.05731789191003693,-56.165,0.9204851752021563,-0.29499999999999993,11.662225,3.415,4.415,3.415,2.415,1096.215,324.415,0.010638629283489097,-317.585,0.016784155756965426,-58.58,0.2695417789757412,-2.71,0.29282576866764276,-2.415,1,321.0,322.0,0.003115264797507788,-320.0,5.387713997985902,261.42,86.52291105121294,317.29,93.99707174231332,317.585,321.0,320.0,103041.0
32.33,3.5,0.5,0,232.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.07246376811594203,0.5905797101449275,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,8,7,0,0,1,0,1,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.75,0.5714285714285714,0.9174311926605505,0.7569721115537849,0.5502392344497608,0.54,1110.8889,149.98499999999999,37.83,7.406666666666666,28.83,49.995,34.83,22.22,31.83,33.33,34.33,33.33,32.33,7765.889999999999,266.33,0.1430472103004292,-199.67000000000002,0.135013501350135,-28.83,20.25,6.75,6.0,3.0,3.0,4.5,5.5,4.5,3.5,1048.5,237.5,0.019313304721030045,-228.5,0.045004500450045004,-31.83,0.3333333333333333,-3.0,2.25,1.5,2.5,1.5,0.5,349.5,234.5,0.006437768240343348,-231.5,0.030003000300030006,-32.33,0.2222222222222222,-3.5,0.6666666666666666,-0.5,1,233.0,234.0,0.004291845493562232,-232.0,6.990699069906991,199.67000000000002,51.77777777777778,228.5,155.33333333333334,231.5,233.0,232.0,54289.0
64.08,20.0,17.5,9,0.0,1000,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,13,3,1,1,1,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.18518518518518517,0.41935483870967744,0.19730941704035873,0.28421052631578947,0.5502392344497608,0.54,4235.4064,1366.68,86.08,3.099047619047619,44.08,1203.98,83.58,3.517837837837838,46.58,650.8,75.08,6.508,55.08,65.08,66.08,65.08,64.08,0.322679778733866,-44.08,441.0,388.5,39.5,1.135135135135135,2.5,210.0,31.0,2.1,11.0,21.0,22.0,21.0,20.0,0.28426551936078676,-46.58,0.8809523809523809,-2.5,342.25,185.0,28.5,1.85,8.5,18.5,19.5,18.5,17.5,0.15365703749231716,-55.08,0.47619047619047616,-11.0,0.5405405405405406,-8.5,100,10.0,11.0,10.0,9.0,0.015365703749231715,-64.08,0.047619047619047616,-20.0,0.05405405405405406,-17.5,0.1,-9.0,1.0
53.92,9.625,8.665,5,0.0,0,0.6920289855072463,0.7626811594202898,0.7626811594202898,0.03260869565217391,0.5905797101449275,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,4,7,1,1,0,0,0,0.5714285714285714,0.5102040816326531,0.5102040816326531,0.3076923076923077,0.5714285714285714,0.19730941704035873,0.28421052631578947,0.5560344827586207,0.54,3016.2064,583.525,65.545,5.168941176470589,44.295,530.8018,64.58500000000001,5.682359027418521,45.255,329.52,60.92,9.153333333333334,48.92,54.92,55.92,54.92,53.92,0.19346321922796794,-44.295,112.890625,102.690625,20.29,1.099327470253492,0.9600000000000009,63.75,16.625,1.7708333333333333,4.625,10.625,11.625,10.625,9.625,0.1759832483612527,-45.255,0.9096470588235294,-0.9600000000000009,93.41222499999998,57.989999999999995,15.665,1.6108333333333331,3.664999999999999,9.665,10.665,9.665,8.665,0.10924981791697014,-48.92,0.5647058823529412,-4.625,0.620796689084325,-3.664999999999999,36,6.0,7.0,6.0,5.0,0.01820830298616169,-53.92,0.09411764705882353,-9.625,0.10346611484738749,-8.665,0.16666666666666666,-5.0,1.0
17.5,22.0,0.0,0,450.0,100000,0.6920289855072463,0.0036231884057971015,0.0036231884057971015,0.07789855072463768,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.012681159420289856,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,5,6,0,0,1,1,0,0.5714285714285714,0.0,0.0,0.9,1.0,0.9174311926605505,0.7569721115537849,0.5502392344497608,0.4,342.25,425.5,41.5,0.8043478260869565,-4.5,18.5,19.5,18.5,17.5,18.5,19.5,18.5,17.5,8343.5,469.5,0.041019955654102,-432.5,1.2432432432432432,4.5,529.0,23.0,24.0,23.0,22.0,23.0,24.0,23.0,22.0,10373.0,474.0,0.050997782705099776,-428.0,0.05405405405405406,-17.5,0.043478260869565216,-22.0,1.0,1.0,2.0,1.0,0.0,451.0,452.0,0.0022172949002217295,-450.0,0.05405405405405406,-17.5,0.043478260869565216,-22.0,1.0,0.0,1,451.0,452.0,0.0022172949002217295,-450.0,24.37837837837838,432.5,19.608695652173914,428.0,451.0,450.0,451.0,450.0,203401.0
