B,C,H,K,N,O,A_labelfreq_enc,D_labelfreq_enc,E_labelfreq_enc,F_labelfreq_enc,G_labelfreq_enc,I_labelfreq_enc,J_labelfreq_enc,L_labelfreq_enc,M_labelfreq_enc,A_ohe_0,A_ohe_1,D_ohe_0,D_ohe_1,D_ohe_2,E_ohe_0,E_ohe_1,E_ohe_2,F_ohe_0,F_ohe_1,F_ohe_2,F_ohe_3,F_ohe_4,F_ohe_5,F_ohe_6,F_ohe_7,F_ohe_8,F_ohe_9,F_ohe_10,F_ohe_11,F_ohe_12,F_ohe_13,G_ohe_0,G_ohe_1,G_ohe_2,G_ohe_3,G_ohe_4,G_ohe_5,G_ohe_6,G_ohe_7,G_ohe_8,I_ohe_0,I_ohe_1,J_ohe_0,J_ohe_1,L_ohe_0,L_ohe_1,M_ohe_0,M_ohe_1,M_ohe_2,A_label,D_label,E_label,F_label,G_label,I_label,J_label,L_label,M_label,P_mean_A_label,P_mean_D_label,P_mean_E_label,P_mean_F_label,P_mean_G_label,P_mean_I_label,P_mean_J_label,P_mean_L_label,P_mean_M_label,B*B,B*C,B+C,B/C,B-C,B*H,B+H,B/H,B-H,B*K,B+K,B/K,B-K,B*N,B+N,B/N,B-N,C/B,C-B,C*C,C*H,C+H,C/H,C-H,C*K,C+K,C/K,C-K,C*N,C+N,C/N,C-N,H/B,H-B,H/C,H-C,H*H,H*K,H+K,H/K,H-K,H*N,H+N,H/N,H-N,K/B,K-B,K/C,K-C,K/H,K-H,K*K,K*N,K+N,K/N,K-N,N/B,N-B,N/C,N-C,N/H,N-H,N/K,N-K,N*N
58.42,21.0,10.0,13,0.0,6700,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.08514492753623189,0.08514492753623189,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,6,0,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.7446808510638298,0.5319148936170213,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,3530.7364000000002,1307.24,81.42,2.700909090909091,37.42,653.62,70.42,5.401818181818182,48.42,831.88,73.42,4.244285714285715,45.42,59.42,60.42,59.42,58.42,0.3702457085156513,-37.42,484.0,242.0,33.0,2.0,11.0,308.0,36.0,1.5714285714285714,8.0,22.0,23.0,22.0,21.0,0.18512285425782565,-48.42,0.5,-11.0,121.0,154.0,25.0,0.7857142857142857,-3.0,11.0,12.0,11.0,10.0,0.23561090541905083,-45.42,0.6363636363636364,-8.0,1.2727272727272727,3.0,196,14.0,15.0,14.0,13.0,0.01682935038707506,-58.42,0.045454545454545456,-21.0,0.09090909090909091,-10.0,0.07142857142857142,-13.0,1.0
23.58,0.46,2.625,6,208.0,347,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1,1,12,6,1,1,1,0,0.5680628272251309,0.5106888361045131,0.0,0.52,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,604.1764,35.886799999999994,26.04,16.835616438356162,23.119999999999997,89.10249999999999,28.205,6.780689655172413,20.955,172.06,31.58,3.511428571428571,17.58,5137.219999999999,233.57999999999998,0.11760765550239234,-184.42000000000002,0.059397884458909686,-23.119999999999997,2.1315999999999997,5.2924999999999995,5.085,0.4027586206896552,-2.165,10.219999999999999,8.46,0.20857142857142857,-5.54,305.14,210.46,0.006985645933014354,-207.54,0.14747762408462164,-20.955,2.482876712328767,2.165,13.140625,25.375,10.625,0.5178571428571429,-3.375,757.625,212.625,0.017344497607655503,-205.375,0.2847843775427177,-17.58,4.794520547945206,5.54,1.9310344827586208,3.375,49,1463.0,216.0,0.03349282296650718,-202.0,8.502847843775427,184.42000000000002,143.15068493150685,207.54,57.6551724137931,205.375,29.857142857142858,202.0,43681.0
28.17,0.375,0.875,0,928.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.043478260869565216,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.08695652173913043,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,3,6,1,0,1,2,0.5680628272251309,0.0,0.5106888361045131,0.7916666666666666,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.7291666666666666,850.8889000000001,40.10875,30.545,21.214545454545455,27.795,54.69375,31.045,15.557333333333334,27.295,29.17,30.17,29.17,28.17,27098.93,958.17,0.03139935414424112,-899.83,0.047137470003428175,-27.795,1.890625,2.578125,3.25,0.7333333333333333,-0.5,1.375,2.375,1.375,0.375,1277.375,930.375,0.001480086114101184,-927.625,0.06427836818649296,-27.295,1.3636363636363635,0.5,3.515625,1.875,2.875,1.875,0.875,1741.875,930.875,0.0020182992465016146,-927.125,0.03428179636612958,-28.17,0.7272727272727273,-0.375,0.5333333333333333,-0.875,1,929.0,930.0,0.001076426264800861,-928.0,31.847788824134383,899.83,675.6363636363636,927.625,495.46666666666664,927.125,929.0,928.0,863041.0
27.67,1.5,2.0,0,368.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.5398550724637681,0.08695652173913043,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,9,6,1,0,0,2,0.5176470588235295,0.0,0.5106888361045131,0.5483870967741935,0.5,0.2062937062937063,0.7554858934169278,0.5604026845637584,0.7291666666666666,821.9689000000001,71.67500000000001,31.17,11.468,26.17,86.01,31.67,9.556666666666667,25.67,28.67,29.67,28.67,27.67,10579.230000000001,397.67,0.07769647696476965,-340.33,0.08719916288803627,-26.17,6.25,7.5,5.5,0.8333333333333334,-0.5,2.5,3.5,2.5,1.5,922.5,371.5,0.006775067750677507,-366.5,0.10463899546564352,-25.67,1.2,0.5,9.0,3.0,4.0,3.0,2.0,1107.0,372.0,0.008130081300813009,-366.0,0.034879665155214505,-27.67,0.4,-1.5,0.3333333333333333,-2.0,1,369.0,370.0,0.0027100271002710027,-368.0,12.870596442274154,340.33,147.6,366.5,123.0,366.0,369.0,368.0,136161.0
34.92,5.0,7.5,6,0.0,1000,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,13,3,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1290.2464000000002,215.52,41.92,5.986666666666667,29.92,305.32,44.42,4.225882352941177,27.42,251.44,42.92,5.131428571428572,28.92,35.92,36.92,35.92,34.92,0.16703786191536749,-29.92,36.0,51.0,14.5,0.7058823529411765,-2.5,42.0,13.0,0.8571428571428571,-1.0,6.0,7.0,6.0,5.0,0.2366369710467706,-27.42,1.4166666666666667,2.5,72.25,59.5,15.5,1.2142857142857142,1.5,8.5,9.5,8.5,7.5,0.1948775055679287,-28.92,1.1666666666666667,1.0,0.8235294117647058,-1.5,49,7.0,8.0,7.0,6.0,0.027839643652561245,-34.92,0.16666666666666666,-5.0,0.11764705882352941,-7.5,0.14285714285714285,-6.0,1.0
34.92,2.5,0.0,0,239.0,200,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,12,6,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,1290.2464000000002,125.72,39.42,10.262857142857143,32.42,35.92,36.92,35.92,34.92,35.92,36.92,35.92,34.92,8620.800000000001,275.92,0.14966666666666667,-204.07999999999998,0.09743875278396436,-32.42,12.25,3.5,4.5,3.5,2.5,3.5,4.5,3.5,2.5,840.0,243.5,0.014583333333333334,-236.5,0.027839643652561245,-34.92,0.2857142857142857,-2.5,1.0,1.0,2.0,1.0,0.0,240.0,241.0,0.004166666666666667,-239.0,0.027839643652561245,-34.92,0.2857142857142857,-2.5,1.0,0.0,1,240.0,241.0,0.004166666666666667,-239.0,6.681514476614699,204.07999999999998,68.57142857142857,236.5,240.0,239.0,240.0,239.0,57600.0
37.42,2.04,0.04,0,400.0,5800,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,12,6,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.52,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,1476.0964000000001,116.7968,41.46,12.638157894736842,35.38,39.9568,39.46,36.94230769230769,37.38,38.42,39.42,38.42,37.42,15406.42,439.42,0.09581047381546134,-362.58,0.07912545549193128,-35.38,9.2416,3.1616,4.08,2.923076923076923,2.0,3.04,4.04,3.04,2.04,1219.04,404.04,0.007581047381546135,-397.96,0.02706923477355544,-37.38,0.34210526315789475,-2.0,1.0816000000000001,1.04,2.04,1.04,0.040000000000000036,417.04,402.04,0.0025935162094763093,-399.96,0.026028110359187923,-37.42,0.32894736842105265,-2.04,0.9615384615384615,-0.040000000000000036,1,401.0,402.0,0.0024937655860349127,-400.0,10.437272254034356,362.58,131.9078947368421,397.96,385.57692307692304,399.96,401.0,400.0,160801.0
37.75,5.5,0.125,0,228.0,0,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.11956521739130435,0.0036231884057971015,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,10,6,1,0,1,0,0.5176470588235295,0.0,0.5106888361045131,0.3484848484848485,0.5,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,1501.5625,251.875,45.25,5.961538461538462,32.25,43.59375,39.875,34.44444444444444,37.625,38.75,39.75,38.75,37.75,8873.75,267.75,0.16921397379912664,-190.25,0.16774193548387098,-32.25,42.25,7.3125,7.625,5.777777777777778,5.375,6.5,7.5,6.5,5.5,1488.5,235.5,0.028384279475982533,-222.5,0.02903225806451613,-37.625,0.17307692307692307,-5.375,1.265625,1.125,2.125,1.125,0.125,257.625,230.125,0.0049126637554585155,-227.875,0.025806451612903226,-37.75,0.15384615384615385,-5.5,0.8888888888888888,-0.125,1,229.0,230.0,0.004366812227074236,-228.0,5.909677419354839,190.25,35.23076923076923,222.5,203.55555555555554,227.875,229.0,228.0,52441.0
31.75,3.0,0.0,0,160.0,20,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.014492753623188406,0.010869565217391304,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,7,4,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.625,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1072.5625,131.0,36.75,8.1875,28.75,32.75,33.75,32.75,31.75,32.75,33.75,32.75,31.75,5272.75,193.75,0.20341614906832298,-128.25,0.12213740458015267,-28.75,16.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,644.0,165.0,0.024844720496894408,-157.0,0.030534351145038167,-31.75,0.25,-3.0,1.0,1.0,2.0,1.0,0.0,161.0,162.0,0.006211180124223602,-160.0,0.030534351145038167,-31.75,0.25,-3.0,1.0,0.0,1,161.0,162.0,0.006211180124223602,-160.0,4.916030534351145,128.25,40.25,157.0,161.0,160.0,161.0,160.0,25921.0
24.33,2.5,4.5,0,200.0,456,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.08514492753623189,0.08514492753623189,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,6,0,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.7446808510638298,0.5319148936170213,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,641.6089,88.655,28.83,7.237142857142857,21.83,139.315,30.83,4.6054545454545455,19.83,25.33,26.33,25.33,24.33,5091.33,226.32999999999998,0.12601990049751244,-175.67000000000002,0.1381760757994473,-21.83,12.25,19.25,9.0,0.6363636363636364,-2.0,3.5,4.5,3.5,2.5,703.5,204.5,0.017412935323383085,-197.5,0.21713383339913148,-19.83,1.5714285714285714,2.0,30.25,5.5,6.5,5.5,4.5,1105.5,206.5,0.02736318407960199,-195.5,0.03947887879984209,-24.33,0.2857142857142857,-2.5,0.18181818181818182,-4.5,1,201.0,202.0,0.004975124378109453,-200.0,7.935254638768259,175.67000000000002,57.42857142857143,197.5,36.54545454545455,195.5,201.0,200.0,40401.0
73.42,17.75,0.0,0,0.0,0,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07789855072463768,0.08333333333333333,0.5181159420289855,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,5,2,1,0,1,0,0.5680628272251309,0.0,0.5106888361045131,0.8604651162790697,0.8478260869565217,0.2062937062937063,0.7554858934169278,0.5433070866141733,0.5372233400402414,5538.3364,1395.375,93.17,3.969066666666667,55.67,74.42,75.42,74.42,73.42,74.42,75.42,74.42,73.42,74.42,75.42,74.42,73.42,0.25194840096748183,-55.67,351.5625,18.75,19.75,18.75,17.75,18.75,19.75,18.75,17.75,18.75,19.75,18.75,17.75,0.013437248051599033,-73.42,0.05333333333333334,-17.75,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.013437248051599033,-73.42,0.05333333333333334,-17.75,1.0,0.0,1,1.0,2.0,1.0,0.0,0.013437248051599033,-73.42,0.05333333333333334,-17.75,1.0,0.0,1.0,0.0,1.0
25.92,0.875,0.375,2,174.0,3,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.07246376811594203,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,8,6,0,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.725,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,724.6864,50.475,28.795,14.357333333333335,25.045,37.015,28.295,19.578181818181818,25.545,80.76,29.92,8.973333333333334,23.92,4711.0,201.92000000000002,0.15382857142857143,-148.07999999999998,0.06965081723625557,-25.045,3.515625,2.578125,3.25,1.3636363636363635,0.5,5.625,4.875,0.625,-1.125,328.125,176.875,0.010714285714285714,-173.125,0.051077265973254085,-25.545,0.7333333333333333,-0.5,1.890625,4.125,4.375,0.4583333333333333,-1.625,240.625,176.375,0.007857142857142858,-173.625,0.11144130757800891,-23.92,1.6,1.125,2.1818181818181817,1.625,9,525.0,178.0,0.017142857142857144,-172.0,6.50074294205052,148.07999999999998,93.33333333333333,173.125,127.27272727272727,173.625,58.333333333333336,172.0,30625.0
32.83,2.5,2.75,6,160.0,2072,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05253623188405797,0.20471014492753623,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0,2,3,1,1,0,0,0.5680628272251309,0.0,0.5106888361045131,0.2413793103448276,0.3805309734513274,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,1144.4688999999998,118.405,37.33,9.665714285714285,30.33,126.8625,37.58,9.021333333333333,30.08,236.81,40.83,4.832857142857143,26.83,5446.63,194.82999999999998,0.21012422360248445,-127.17,0.10345846881466154,-30.33,12.25,13.125,7.25,0.9333333333333333,-0.25,24.5,10.5,0.5,-3.5,563.5,164.5,0.021739130434782608,-157.5,0.11084835944428023,-30.08,1.0714285714285714,0.25,14.0625,26.25,10.75,0.5357142857142857,-3.25,603.75,164.75,0.023291925465838508,-157.25,0.2069169376293231,-26.83,2.0,3.5,1.8666666666666667,3.25,49,1127.0,168.0,0.043478260869565216,-154.0,4.759089565474431,127.17,46.0,157.5,42.93333333333333,157.25,23.0,154.0,25921.0
32.17,1.46,1.085,16,120.0,2079,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.09057971014492754,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,12,6,1,1,0,0,0.5176470588235295,0.0,0.5106888361045131,0.52,0.5,0.2062937062937063,0.27467811158798283,0.5604026845637584,0.5372233400402414,1100.2489,81.5982,35.63,13.483739837398375,30.71,69.15945,35.255,15.908872901678658,31.085,563.89,50.17,1.9511764705882353,16.17,4013.57,154.17000000000002,0.2741322314049587,-87.83,0.07416340066324992,-30.71,6.0516,5.1291,4.545,1.1798561151079137,0.375,41.82,19.46,0.14470588235294118,-14.54,297.65999999999997,123.46,0.020330578512396693,-118.54,0.06285800422068133,-31.085,0.8475609756097561,-0.375,4.347225,35.445,19.085,0.12264705882352941,-14.915,252.285,123.085,0.017231404958677685,-118.915,0.5125113053964425,-16.17,6.910569105691057,14.54,8.15347721822542,14.915,289,2057.0,138.0,0.14049586776859505,-104.0,3.647874585468797,87.83,49.1869918699187,118.54,58.03357314148681,118.915,7.117647058823529,104.0,14641.0
22.67,0.75,2.0,2,200.0,394,0.3079710144927536,0.0036231884057971015,0.7626811594202898,0.2210144927536232,0.0036231884057971015,0.48188405797101447,0.4221014492753623,0.4601449275362319,0.9003623188405797,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,6,0,1,1,0,0.5176470588235295,0.0,0.5106888361045131,0.5655737704918032,0.5,0.924812030075188,0.27467811158798283,0.5433070866141733,0.5372233400402414,560.2689,41.4225,25.42,13.525714285714287,21.92,71.01,26.67,7.890000000000001,20.67,71.01,26.67,7.890000000000001,20.67,4757.67,224.67000000000002,0.11776119402985076,-177.32999999999998,0.0739332488381918,-21.92,3.0625,5.25,4.75,0.5833333333333334,-1.25,5.25,4.75,0.5833333333333334,-1.25,351.75,202.75,0.008706467661691543,-199.25,0.12674271229404308,-20.67,1.7142857142857142,1.25,9.0,9.0,6.0,1.0,0.0,603.0,204.0,0.014925373134328358,-198.0,0.12674271229404308,-20.67,1.7142857142857142,1.25,1.0,0.0,9,603.0,204.0,0.014925373134328358,-198.0,8.491761723700886,177.32999999999998,114.85714285714286,199.25,67.0,198.0,67.0,198.0,40401.0
31.67,0.83,1.335,8,303.0,3290,0.6920289855072463,0.0036231884057971015,0.7626811594202898,0.05615942028985507,0.0036231884057971015,0.5181159420289855,0.4221014492753623,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,13,6,1,1,1,0,0.5680628272251309,0.0,0.5106888361045131,0.16129032258064516,0.5,0.2062937062937063,0.27467811158798283,0.5433070866141733,0.5372233400402414,1067.3289000000002,59.786100000000005,34.5,17.852459016393443,30.840000000000003,76.28445,35.005,13.991434689507496,30.335,294.03000000000003,41.67,3.6300000000000003,23.67,9931.68,336.67,0.1074671052631579,-271.33,0.05601469237832874,-30.840000000000003,3.3489000000000004,4.2730500000000005,4.165,0.7837259100642399,-0.5049999999999999,16.47,10.83,0.20333333333333334,-7.17,556.32,305.83,0.0060197368421052635,-302.17,0.07147229874502602,-30.335,1.2759562841530054,0.5049999999999999,5.452224999999999,21.015,11.335,0.2594444444444444,-6.665,709.84,306.335,0.007680921052631579,-301.665,0.27548209366391185,-23.67,4.918032786885246,7.17,3.8543897216274092,6.665,81,2736.0,313.0,0.029605263157894735,-295.0,9.305172941536577,271.33,166.12021857923497,302.17,130.19271948608136,301.665,33.77777777777778,295.0,92416.0
33.25,3.0,2.0,0,180.0,0,0.3079710144927536,0.7626811594202898,0.0036231884057971015,0.07608695652173914,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.5398550724637681,0.9003623188405797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0,6,0,0,0,0,0.5176470588235295,0.5106888361045131,0.0,0.6190476190476191,0.5,0.924812030075188,0.7554858934169278,0.5604026845637584,0.5372233400402414,1173.0625,137.0,38.25,8.5625,30.25,102.75,37.25,11.416666666666666,31.25,34.25,35.25,34.25,33.25,6199.25,215.25,0.18922651933701656,-146.75,0.11678832116788321,-30.25,16.0,12.0,7.0,1.3333333333333333,1.0,4.0,5.0,4.0,3.0,724.0,185.0,0.022099447513812154,-177.0,0.08759124087591241,-31.25,0.75,-1.0,9.0,3.0,4.0,3.0,2.0,543.0,184.0,0.016574585635359115,-178.0,0.029197080291970802,-33.25,0.25,-3.0,0.3333333333333333,-2.0,1,181.0,182.0,0.0055248618784530384,-180.0,5.2846715328467155,146.75,45.25,177.0,60.333333333333336,178.0,181.0,180.0,32761.0
21.42,0.75,0.75,0,132.0,2,0.6920289855072463,0.7626811594202898,0.0036231884057971015,0.0018115942028985507,0.0036231884057971015,0.48188405797101447,0.5778985507246377,0.4601449275362319,0.9003623188405797,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,11,5,0,0,1,0,0.5680628272251309,0.5106888361045131,0.0,0.0,0.5,0.924812030075188,0.7554858934169278,0.5433070866141733,0.5372233400402414,502.6564000000001,39.235,24.17,12.811428571428573,20.67,39.235,24.17,12.811428571428573,20.67,22.42,23.42,22.42,21.42,2981.86,155.42000000000002,0.1685714285714286,-110.58,0.07805530776092774,-20.67,3.0625,3.0625,3.5,1.0,0.0,1.75,2.75,1.75,0.75,232.75,134.75,0.013157894736842105,-131.25,0.07805530776092774,-20.67,1.0,0.0,3.0625,1.75,2.75,1.75,0.75,232.75,134.75,0.013157894736842105,-131.25,0.04460303300624442,-21.42,0.5714285714285714,-0.75,0.5714285714285714,-0.75,1,133.0,134.0,0.007518796992481203,-132.0,5.932203389830508,110.58,76.0,131.25,76.0,131.25,133.0,132.0,17689.0
